schema_version,fuel_id,airport_id,fuel_type,availability_raw,grade_or_detail,price_raw_text,other_fuels_raw,source,source_checked_at,data_checked_at
1.2,EDAY:MOGAS_SUPER,EDAY,MOGAS_SUPER,Super Plus laut Betreiberangebot prüfen,Super Plus laut Betreiberangebot prüfen,Aktuelle Preise auf Betreiberseite,Jet A1,https://www.flugplatz-strausberg.de/entgelte-und-treibstoff/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDAY:UL91,EDAY,UL91,Nein,Nein,Aktuelle Preise auf Betreiberseite,Jet A1,https://www.flugplatz-strausberg.de/entgelte-und-treibstoff/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDAZ:AVGAS,EDAZ,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://www.flugplatz-schoenhagen.aero/piloten/verkehrslandeplatz/instrumentenanflugverfahren/treibstoffpreise/seite,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDAZ:JET_A1,EDAZ,JET_A1,Jet A1,Jet A1,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://www.flugplatz-schoenhagen.aero/piloten/verkehrslandeplatz/instrumentenanflugverfahren/treibstoffpreise/seite,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDAZ:MOGAS_SUPER,EDAZ,MOGAS_SUPER,Ja – Super Plus Aviation,Ja – Super Plus Aviation,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://www.flugplatz-schoenhagen.aero/piloten/verkehrslandeplatz/instrumentenanflugverfahren/treibstoffpreise/seite,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDAZ:UL91,EDAZ,UL91,Nein,Nein,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://www.flugplatz-schoenhagen.aero/piloten/verkehrslandeplatz/instrumentenanflugverfahren/treibstoffpreise/seite,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDBN:AVGAS,EDBN,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,Aktuelle Preise beim Betreiber,Jet A1,https://www.flughafen-neubrandenburg.de/,2026-08-03 · mittel,2026-08-03 · mittel
1.2,EDBN:JET_A1,EDBN,JET_A1,Jet A1,Jet A1,Aktuelle Preise beim Betreiber,Jet A1,https://www.flughafen-neubrandenburg.de/,2026-08-03 · mittel,2026-08-03 · mittel
1.2,EDBN:MOGAS_SUPER,EDBN,MOGAS_SUPER,Nicht bestätigt,Nicht bestätigt,Aktuelle Preise beim Betreiber,Jet A1,https://www.flughafen-neubrandenburg.de/,2026-08-03 · mittel,2026-08-03 · mittel
1.2,EDBN:UL91,EDBN,UL91,Nein,Nein,Aktuelle Preise beim Betreiber,Jet A1,https://www.flughafen-neubrandenburg.de/,2026-08-03 · mittel,2026-08-03 · mittel
1.2,EDCG:AVGAS,EDCG,AVGAS,Ja,Ja,,,https://ostseeflugruegen.de/flugplatz-ruegen/,2026-08-02,2026-08-02
1.2,EDCG:JET_A1,EDCG,JET_A1,Prüfen,Prüfen,,,https://ostseeflugruegen.de/flugplatz-ruegen/,2026-08-02,2026-08-02
1.2,EDCG:MOGAS_SUPER,EDCG,MOGAS_SUPER,Nein,Nein,,,https://ostseeflugruegen.de/flugplatz-ruegen/,2026-08-02,2026-08-02
1.2,EDCG:UL91,EDCG,UL91,Prüfen,Prüfen,,,https://ostseeflugruegen.de/flugplatz-ruegen/,2026-08-02,2026-08-02
1.2,EDFM:AVGAS,EDFM,AVGAS,Ja – AVGAS,Ja – AVGAS,"AVGAS 2,95 €/l; MOGAS 2,40 €/l; Jet A1 2,70 €/l",Jet A1,https://www.flugplatz-mannheim.de/privatpiloten/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDFM:JET_A1,EDFM,JET_A1,Jet A1,Jet A1,"AVGAS 2,95 €/l; MOGAS 2,40 €/l; Jet A1 2,70 €/l",Jet A1,https://www.flugplatz-mannheim.de/privatpiloten/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDFM:MOGAS_SUPER,EDFM,MOGAS_SUPER,Ja – MOGAS,Ja – MOGAS,"AVGAS 2,95 €/l; MOGAS 2,40 €/l; Jet A1 2,70 €/l",Jet A1,https://www.flugplatz-mannheim.de/privatpiloten/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDFM:UL91,EDFM,UL91,Nein,Nein,"AVGAS 2,95 €/l; MOGAS 2,40 €/l; Jet A1 2,70 €/l",Jet A1,https://www.flugplatz-mannheim.de/privatpiloten/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDFR:AVGAS,EDFR,AVGAS,Ja,Ja,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDFR:JET_A1,EDFR,JET_A1,Ja,Ja,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDFR:MOGAS_SUPER,EDFR,MOGAS_SUPER,Prüfen,Prüfen,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDFR:UL91,EDFR,UL91,Prüfen,Prüfen,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDGE:AVGAS,EDGE,AVGAS,Ja,Ja,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 06/16",2026-08-02,2026-08-02
1.2,EDGE:JET_A1,EDGE,JET_A1,Prüfen,Prüfen,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 06/16",2026-08-02,2026-08-02
1.2,EDGE:MOGAS_SUPER,EDGE,MOGAS_SUPER,Prüfen,Prüfen,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 06/16",2026-08-02,2026-08-02
1.2,EDGE:UL91,EDGE,UL91,Prüfen,Prüfen,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 06/16",2026-08-02,2026-08-02
1.2,EDGS:AVGAS,EDGS,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,"Recherchierter Stand: AVGAS etwa 3,06 €/l; Super Plus etwa 2,69 €/l",Jet A1,https://www.siegerland-airport.de/en/pilot-information/service-station-fuel/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDGS:JET_A1,EDGS,JET_A1,Jet A1,Jet A1,"Recherchierter Stand: AVGAS etwa 3,06 €/l; Super Plus etwa 2,69 €/l",Jet A1,https://www.siegerland-airport.de/en/pilot-information/service-station-fuel/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDGS:MOGAS_SUPER,EDGS,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,"Recherchierter Stand: AVGAS etwa 3,06 €/l; Super Plus etwa 2,69 €/l",Jet A1,https://www.siegerland-airport.de/en/pilot-information/service-station-fuel/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDGS:UL91,EDGS,UL91,Nein,Nein,"Recherchierter Stand: AVGAS etwa 3,06 €/l; Super Plus etwa 2,69 €/l",Jet A1,https://www.siegerland-airport.de/en/pilot-information/service-station-fuel/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDHL:AVGAS,EDHL,AVGAS,Ja – AVGAS,Ja – AVGAS,Aktuelle Preise beim Flughafen/Handling,Jet A1,https://www.flughafen-luebeck.de/de/technische-infos,2026-08-02,2026-08-02
1.2,EDHL:JET_A1,EDHL,JET_A1,Jet A1,Jet A1,Aktuelle Preise beim Flughafen/Handling,Jet A1,https://www.flughafen-luebeck.de/de/technische-infos,2026-08-02,2026-08-02
1.2,EDHL:MOGAS_SUPER,EDHL,MOGAS_SUPER,Nicht bestätigt,Nicht bestätigt,Aktuelle Preise beim Flughafen/Handling,Jet A1,https://www.flughafen-luebeck.de/de/technische-infos,2026-08-02,2026-08-02
1.2,EDHL:UL91,EDHL,UL91,Ja,Ja,Aktuelle Preise beim Flughafen/Handling,Jet A1,https://www.flughafen-luebeck.de/de/technische-infos,2026-08-02,2026-08-02
1.2,EDKA:AVGAS,EDKA,AVGAS,Ja,Ja,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 03/99",2026-08-02,2026-08-02
1.2,EDKA:JET_A1,EDKA,JET_A1,Prüfen,Prüfen,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 03/99",2026-08-02,2026-08-02
1.2,EDKA:MOGAS_SUPER,EDKA,MOGAS_SUPER,Ja,Ja,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 03/99",2026-08-02,2026-08-02
1.2,EDKA:UL91,EDKA,UL91,Prüfen,Prüfen,,,"AOPA/rec.aviation European Fuel Price Survey (tmdg.co.uk), Eintragsdatum je Platz – Eintrag 03/99",2026-08-02,2026-08-02
1.2,EDKB:AVGAS,EDKB,AVGAS,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://www.flugplatz-hangelar.de/,2026-08-03,2026-08-03
1.2,EDKB:JET_A1,EDKB,JET_A1,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://www.flugplatz-hangelar.de/,2026-08-03,2026-08-03
1.2,EDKB:MOGAS_SUPER,EDKB,MOGAS_SUPER,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://www.flugplatz-hangelar.de/,2026-08-03,2026-08-03
1.2,EDKB:UL91,EDKB,UL91,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://www.flugplatz-hangelar.de/,2026-08-03,2026-08-03
1.2,EDKM:AVGAS,EDKM,AVGAS,Ja,AVGAS,,,https://flugplatz-meschede.de/,2026-08-03,2026-08-03
1.2,EDKM:JET_A1,EDKM,JET_A1,Ja,Jet A1,,,https://flugplatz-meschede.de/,2026-08-03,2026-08-03
1.2,EDKM:MOGAS_SUPER,EDKM,MOGAS_SUPER,Nein,Nicht bestätigt,,,https://flugplatz-meschede.de/,2026-08-03,2026-08-03
1.2,EDKM:UL91,EDKM,UL91,Nein,Nicht bestätigt,,,https://flugplatz-meschede.de/,2026-08-03,2026-08-03
1.2,EDLD:AVGAS,EDLD,AVGAS,Ja – AVGAS,Ja – AVGAS,"24.07.2026: AVGAS 2,89 €/l; Super Plus 2,55 €/l; Jet A1 2,99 €/l",Jet A1,https://schwarze-heide.com/fuer-piloten/titelform/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLD:JET_A1,EDLD,JET_A1,Jet A1,Jet A1,"24.07.2026: AVGAS 2,89 €/l; Super Plus 2,55 €/l; Jet A1 2,99 €/l",Jet A1,https://schwarze-heide.com/fuer-piloten/titelform/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLD:MOGAS_SUPER,EDLD,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,"24.07.2026: AVGAS 2,89 €/l; Super Plus 2,55 €/l; Jet A1 2,99 €/l",Jet A1,https://schwarze-heide.com/fuer-piloten/titelform/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLD:UL91,EDLD,UL91,Nein,Nein,"24.07.2026: AVGAS 2,89 €/l; Super Plus 2,55 €/l; Jet A1 2,99 €/l",Jet A1,https://schwarze-heide.com/fuer-piloten/titelform/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLE:AVGAS,EDLE,AVGAS,Ja – AVGAS,Ja – AVGAS,"02.07.2026: AVGAS 2,94 €/l; Super Plus 2,59 €/l; Jet A1 2,73 €/l",Jet A1,https://www.flughafen-essen-muelheim.de/piloten/dienstleistungen/benzinpreise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLE:JET_A1,EDLE,JET_A1,Jet A1,Jet A1,"02.07.2026: AVGAS 2,94 €/l; Super Plus 2,59 €/l; Jet A1 2,73 €/l",Jet A1,https://www.flughafen-essen-muelheim.de/piloten/dienstleistungen/benzinpreise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLE:MOGAS_SUPER,EDLE,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,"02.07.2026: AVGAS 2,94 €/l; Super Plus 2,59 €/l; Jet A1 2,73 €/l",Jet A1,https://www.flughafen-essen-muelheim.de/piloten/dienstleistungen/benzinpreise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLE:UL91,EDLE,UL91,Nein,Nein,"02.07.2026: AVGAS 2,94 €/l; Super Plus 2,59 €/l; Jet A1 2,73 €/l",Jet A1,https://www.flughafen-essen-muelheim.de/piloten/dienstleistungen/benzinpreise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLH:AVGAS,EDLH,AVGAS,Ja – AVGAS,Ja – AVGAS,Aktuelle Preise beim Betreiber,Keine weitere Sorte bestätigt,https://www.flugplatz-hamm.de/lsc20/flugplatz/flugplatzinformationen,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLH:JET_A1,EDLH,JET_A1,Prüfen,Prüfen,Aktuelle Preise beim Betreiber,Keine weitere Sorte bestätigt,https://www.flugplatz-hamm.de/lsc20/flugplatz/flugplatzinformationen,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLH:MOGAS_SUPER,EDLH,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,Aktuelle Preise beim Betreiber,Keine weitere Sorte bestätigt,https://www.flugplatz-hamm.de/lsc20/flugplatz/flugplatzinformationen,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLH:OTHER,EDLH,OTHER,listed,Keine weitere Sorte bestätigt,Aktuelle Preise beim Betreiber,Keine weitere Sorte bestätigt,https://www.flugplatz-hamm.de/lsc20/flugplatz/flugplatzinformationen,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLH:UL91,EDLH,UL91,Nein,Nein,Aktuelle Preise beim Betreiber,Keine weitere Sorte bestätigt,https://www.flugplatz-hamm.de/lsc20/flugplatz/flugplatzinformationen,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLN:AVGAS,EDLN,AVGAS,Ja – AVGAS,Ja – AVGAS,"02.07.2026: AVGAS ca. 3,046 €/l; Swift 100R ca. 3,012 €/l",Swift 100R und Jet A1,https://www.mgl.de/aviation/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDLN:JET_A1,EDLN,JET_A1,Swift 100R und Jet A1,Swift 100R und Jet A1,"02.07.2026: AVGAS ca. 3,046 €/l; Swift 100R ca. 3,012 €/l",Swift 100R und Jet A1,https://www.mgl.de/aviation/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDLN:MOGAS_SUPER,EDLN,MOGAS_SUPER,Nein,Nein,"02.07.2026: AVGAS ca. 3,046 €/l; Swift 100R ca. 3,012 €/l",Swift 100R und Jet A1,https://www.mgl.de/aviation/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDLN:UL91,EDLN,UL91,Nein,Nein,"02.07.2026: AVGAS ca. 3,046 €/l; Swift 100R ca. 3,012 €/l",Swift 100R und Jet A1,https://www.mgl.de/aviation/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDLS:AVGAS,EDLS,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,Aktuelle Preise beim Betreiber; keine belastbare Preisangabe in der Arbeitsgrundlage,Jet A1,https://www.flugplatz-stadtlohn.de/index.php?L=48&id=79,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLS:JET_A1,EDLS,JET_A1,Jet A1,Jet A1,Aktuelle Preise beim Betreiber; keine belastbare Preisangabe in der Arbeitsgrundlage,Jet A1,https://www.flugplatz-stadtlohn.de/index.php?L=48&id=79,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLS:MOGAS_SUPER,EDLS,MOGAS_SUPER,Ja – Super Plus 98,Ja – Super Plus 98,Aktuelle Preise beim Betreiber; keine belastbare Preisangabe in der Arbeitsgrundlage,Jet A1,https://www.flugplatz-stadtlohn.de/index.php?L=48&id=79,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDLS:UL91,EDLS,UL91,Nein,Nein,Aktuelle Preise beim Betreiber; keine belastbare Preisangabe in der Arbeitsgrundlage,Jet A1,https://www.flugplatz-stadtlohn.de/index.php?L=48&id=79,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDMA:AVGAS,EDMA,AVGAS,Ja – AVGAS,Ja – AVGAS,Aktuelle Preise beim Betreiber; tendenziell höher als Clubplätze,Jet A1,https://www.augsburg-airport.de/piloten/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMA:JET_A1,EDMA,JET_A1,Jet A1,Jet A1,Aktuelle Preise beim Betreiber; tendenziell höher als Clubplätze,Jet A1,https://www.augsburg-airport.de/piloten/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMA:MOGAS_SUPER,EDMA,MOGAS_SUPER,Nicht bestätigt,Nicht bestätigt,Aktuelle Preise beim Betreiber; tendenziell höher als Clubplätze,Jet A1,https://www.augsburg-airport.de/piloten/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMA:UL91,EDMA,UL91,Nein,Nein,Aktuelle Preise beim Betreiber; tendenziell höher als Clubplätze,Jet A1,https://www.augsburg-airport.de/piloten/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDME:AVGAS,EDME,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,Aktuelle Preise und Abgabe vor Flug bestätigen,Jet A1,https://flugsportverein-eggenfelden.de/unser-flugplatz/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDME:JET_A1,EDME,JET_A1,Jet A1,Jet A1,Aktuelle Preise und Abgabe vor Flug bestätigen,Jet A1,https://flugsportverein-eggenfelden.de/unser-flugplatz/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDME:MOGAS_SUPER,EDME,MOGAS_SUPER,Nicht bestätigt,Nicht bestätigt,Aktuelle Preise und Abgabe vor Flug bestätigen,Jet A1,https://flugsportverein-eggenfelden.de/unser-flugplatz/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDME:UL91,EDME,UL91,Nein,Nein,Aktuelle Preise und Abgabe vor Flug bestätigen,Jet A1,https://flugsportverein-eggenfelden.de/unser-flugplatz/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDML:AVGAS,EDML,AVGAS,Ja – AVGAS,Ja – AVGAS,"22.07.2026: Swift 100R 2,80 €/l; AVGAS 2,98 €/l; Jet A1 2,95 €/l; Super Plus 2,69 €/l",Swift 100R und Jet A1,https://www.landen-in-landshut.de/spritpreise/aktuelle-preise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDML:JET_A1,EDML,JET_A1,Swift 100R und Jet A1,Swift 100R und Jet A1,"22.07.2026: Swift 100R 2,80 €/l; AVGAS 2,98 €/l; Jet A1 2,95 €/l; Super Plus 2,69 €/l",Swift 100R und Jet A1,https://www.landen-in-landshut.de/spritpreise/aktuelle-preise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDML:MOGAS_SUPER,EDML,MOGAS_SUPER,Ja – Super Plus 98 E0,Ja – Super Plus 98 E0,"22.07.2026: Swift 100R 2,80 €/l; AVGAS 2,98 €/l; Jet A1 2,95 €/l; Super Plus 2,69 €/l",Swift 100R und Jet A1,https://www.landen-in-landshut.de/spritpreise/aktuelle-preise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDML:UL91,EDML,UL91,Nein,Nein,"22.07.2026: Swift 100R 2,80 €/l; AVGAS 2,98 €/l; Jet A1 2,95 €/l; Super Plus 2,69 €/l",Swift 100R und Jet A1,https://www.landen-in-landshut.de/spritpreise/aktuelle-preise/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDMV:AVGAS,EDMV,AVGAS,Ja – AVGAS vorhanden,Ja – AVGAS vorhanden,Aktuelle Abgabe und Preise vor Flug telefonisch bestätigen,Weitere Sorten vorab bestätigen,https://www.edmv.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMV:JET_A1,EDMV,JET_A1,Prüfen,Prüfen,Aktuelle Abgabe und Preise vor Flug telefonisch bestätigen,Weitere Sorten vorab bestätigen,https://www.edmv.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMV:MOGAS_SUPER,EDMV,MOGAS_SUPER,Nicht bestätigt,Nicht bestätigt,Aktuelle Abgabe und Preise vor Flug telefonisch bestätigen,Weitere Sorten vorab bestätigen,https://www.edmv.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMV:OTHER,EDMV,OTHER,listed,Weitere Sorten vorab bestätigen,Aktuelle Abgabe und Preise vor Flug telefonisch bestätigen,Weitere Sorten vorab bestätigen,https://www.edmv.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDMV:UL91,EDMV,UL91,Nein,Nein,Aktuelle Abgabe und Preise vor Flug telefonisch bestätigen,Weitere Sorten vorab bestätigen,https://www.edmv.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDNH:AVGAS,EDNH,AVGAS,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://flugplatz-badwoerishofen.de/,2026-08-03,2026-08-03
1.2,EDNH:JET_A1,EDNH,JET_A1,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://flugplatz-badwoerishofen.de/,2026-08-03,2026-08-03
1.2,EDNH:MOGAS_SUPER,EDNH,MOGAS_SUPER,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://flugplatz-badwoerishofen.de/,2026-08-03,2026-08-03
1.2,EDNH:UL91,EDNH,UL91,Prüfen,Vor Abflug beim Betreiber prüfen,,,https://flugplatz-badwoerishofen.de/,2026-08-03,2026-08-03
1.2,EDNL:AVGAS,EDNL,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,Aktuelle Preise beim Betreiber; vor Flug prüfen,Jet A1,https://www.ednl.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDNL:JET_A1,EDNL,JET_A1,Jet A1,Jet A1,Aktuelle Preise beim Betreiber; vor Flug prüfen,Jet A1,https://www.ednl.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDNL:MOGAS_SUPER,EDNL,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,Aktuelle Preise beim Betreiber; vor Flug prüfen,Jet A1,https://www.ednl.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDNL:UL91,EDNL,UL91,Nein,Nein,Aktuelle Preise beim Betreiber; vor Flug prüfen,Jet A1,https://www.ednl.de/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDPA:AVGAS,EDPA,AVGAS,Ja – AVGAS,Ja – AVGAS,Aktuelle Preise beim Betreiber,Jet A1,https://edpa.de/flugplatz-info/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDPA:JET_A1,EDPA,JET_A1,Jet A1,Jet A1,Aktuelle Preise beim Betreiber,Jet A1,https://edpa.de/flugplatz-info/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDPA:MOGAS_SUPER,EDPA,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,Aktuelle Preise beim Betreiber,Jet A1,https://edpa.de/flugplatz-info/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDPA:UL91,EDPA,UL91,Nein,Nein,Aktuelle Preise beim Betreiber,Jet A1,https://edpa.de/flugplatz-info/,2026-08-03 · mittel bis hoch,2026-08-03 · mittel bis hoch
1.2,EDQA:AVGAS,EDQA,AVGAS,Ja,Ja,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDQA:JET_A1,EDQA,JET_A1,Ja,Ja,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDQA:MOGAS_SUPER,EDQA,MOGAS_SUPER,Prüfen,Prüfen,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDQA:UL91,EDQA,UL91,Prüfen,Prüfen,,,INTERN: Airport-Hinweis der Zeile,2026-08-02,2026-08-02
1.2,EDRK:AVGAS,EDRK,AVGAS,Ja – AVGAS 100LL,Ja – AVGAS 100LL,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://flugplatz-koblenz-winningen.de/index.php/de/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDRK:JET_A1,EDRK,JET_A1,Jet A1,Jet A1,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://flugplatz-koblenz-winningen.de/index.php/de/,2026-08-03 · hoch,2026-08-03 · hoch
1.2,EDRK:MOGAS_SUPER,EDRK,MOGAS_SUPER,Ja – Super Plus,Ja – Super Plus,"AVGAS 3,06 €/l; Super Plus 2,69 €/l; Jet A1 3,08 €/l (01.07.2026)",Jet A1,https://flugplatz-koblenz-winningen.de/index.php/de/,2026-08-03 · hoch,2026-08-03 · hoch
